	sequence	url	index	user	output	labels	parameter	method	SubClass	Unnamed: 0.1	Unnamed: 0	id
1060	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/opensearch.xml']	http://192.168.56.103:8080/user/user1/my-views/view/all/builds	4.0	user1	user view people build history project relationship check file fingerprint new view build queue build queue build executor status master idle idle slave offline	0.0		get	3.0	1060.0	1060.0	136.0
1068	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/view/all/builds', 'http://192.168.56.103:8080/view/all/__history__.html?0']	http://192.168.56.103:8080/user/user1/my-views/view/all/builds	4.0	user1	user view people build history project relationship check file fingerprint new view build queue build queue build executor status master idle idle slave offline	0.0		get	3.0	1068.0	1068.0	137.0
1086	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/my-views/view/all/cc.xml?recursive', 'http://192.168.56.103:8080/view/all/__history__.html?0']	http://192.168.56.103:8080/user/user1/my-views/view/all/builds	4.0	user1	user view people build history project relationship check file fingerprint new view build queue build queue build executor status master idle idle slave offline	0.0		get	3.0	1086.0	1086.0	139.0
1100	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/my-views/view/all/cc.xml', 'http://192.168.56.103:8080/view/all/__history__.html?0']	http://192.168.56.103:8080/user/user1/my-views/view/all/builds	4.0	user1	user view people build history project relationship check file fingerprint new view build queue build queue build executor status master idle idle slave offline	0.0		get	3.0	1100.0	1100.0	141.0
167	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/manage']	http://192.168.56.103:8080/manage	3.0	admin	manage jenkins build executor status master idle idle slave offline manage jenkins correct dependency error plugins could loaded due unsatisfied dependency fix issue restart jenkins restore functionality provided plugins ant plugin version must update jenkins v v later run plugin new version jenkins available download changelog go plugin managerconfigure warning shown warning published following currently installed component jenkins library multiple security vulnerability jenkins earlier lts earlier denial service vulnerability bundled jetty multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier csrf vulnerability build trigger multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple vulnerability jenkins earlier lts earlier do vulnerability bundled xstream library multiple security vulnerability jenkins earlier lts earlier pipeline build step password parameter default value exposed github plugin nonconstant time webhook signature comparison email extension plugin script security sandbox bypass missing hostname validation credential plugin reflected x vulnerability stored x vulnerability certificate file read vulnerability pipeline multibranch o command execution vulnerability pipelinerelated plugins vulnerability multiple pipelinerelated plugins allow reading arbitrary file controller git plugin improper masking credential stored x vulnerability multiple scm plugins check controller file system lack authentication mechanism webhook stored x vulnerability token macro plugin xml external entity processing vulnerability mailer plugin csrf vulnerability missing permission check missing hostname validation timestamper stored x vulnerability junit plugin stored x vulnerability script security plugin sandbox bypass vulnerability sandbox bypass vulnerability stored x vulnerability csrf vulnerability script security sandbox bypass sandbox bypass vulnerability sandbox bypass vulnerability sandbox bypass vulnerability script security sandbox bypass sandbox bypass method pointer expression sandbox bypass vulnerability sandbox bypass type cast pipeline shared groovy library untrusted user modify pipeline library sandbox bypass vulnerability missing permission check vulnerability multiple pipelinerelated plugins allow reading arbitrary file controller sandbox bypass vulnerability sandbox bypass vulnerability o command execution vulnerability pipelinerelated plugins git client plugin missing hostname verification system command execution vulnerability pam authentication plugin missing permission check allowed obtaining limited information system configuration subversion plugin csrf vulnerability path traversal vulnerability allows reading arbitrary file xxe vulnerability stored x vulnerability stored x vulnerability matrix project plugin script security sandbox bypass stored x vulnerability single axis build tooltips stored x vulnerability stored x vulnerability multiple axis build tooltips matrix authorization strategy plugin stored x vulnerability incorrect permission check may allow accessing item docker common plugin o command execution vulnerability pipeline input step arbitrary file write vulnerability pipeline groovy sandbox bypass via default method parameter expression sensitive information disclosure vulnerability multiple pipelinerelated plugins allow reading arbitrary file controller sandbox bypass vulnerability implicitly allowlisted platform groovy file script security sandbox bypass script security sandbox bypass o command execution vulnerability pipelinerelated plugins credential binding plugin improper masking secret secret masked build without build step missing permission check allows validating secret file credential id configure system configure global setting path configure global security secure jenkins define allowed accessuse system configure credential configure credential provider type global tool configuration configure tool location automatic installers reload configuration disk discard loaded data memory reload everything file system useful modified config file directly disk manage plugins add remove disable enable plugins extend functionality jenkins update available system information display various environmental information assist troubleshooting system log system log capture output javautillogging output related jenkins load statistic check resource utilization see need computer build jenkins cli accessmanage jenkins shell script script console executes arbitrary script administrationtroubleshootingdiagnostics manage node add remove control monitor various node jenkins run job jenkins see version license information manage old data scrub configuration file remove remnant old plugins earlier version manage user createdeletemodify user log jenkins prepare shutdown stop executing new build system eventually shut safely	1.0		get	4.0	167.0	167.0	28.0
957	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/manage', 'http://192.168.56.103:8080/static/d69a1215/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.2']	http://192.168.56.103:8080/manage	3.0	admin	manage jenkins build executor status master puter f xecutors manage jenkins correct dependency error plugins could loaded due unsatisfied dependency fix issue restart jenkins restore functionality provided plugins ant plugin version must update jenkins v v later run plugin new version jenkins available download changelog go plugin managerconfigure warning shown warning published following currently installed component jenkins library multiple security vulnerability jenkins earlier lts earlier denial service vulnerability bundled jetty multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier csrf vulnerability build trigger multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple vulnerability jenkins earlier lts earlier do vulnerability bundled xstream library multiple security vulnerability jenkins earlier lts earlier pipeline build step password parameter default value exposed github plugin nonconstant time webhook signature comparison email extension plugin script security sandbox bypass missing hostname validation credential plugin reflected x vulnerability stored x vulnerability certificate file read vulnerability pipeline multibranch o command execution vulnerability pipelinerelated plugins vulnerability multiple pipelinerelated plugins allow reading arbitrary file controller git plugin improper masking credential stored x vulnerability multiple scm plugins check controller file system lack authentication mechanism webhook stored x vulnerability token macro plugin xml external entity processing vulnerability mailer plugin csrf vulnerability missing permission check missing hostname validation timestamper stored x vulnerability junit plugin stored x vulnerability script security plugin sandbox bypass vulnerability sandbox bypass vulnerability stored x vulnerability csrf vulnerability script security sandbox bypass sandbox bypass vulnerability sandbox bypass vulnerability sandbox bypass vulnerability script security sandbox bypass sandbox bypass method pointer expression sandbox bypass vulnerability sandbox bypass type cast pipeline shared groovy library untrusted user modify pipeline library sandbox bypass vulnerability missing permission check vulnerability multiple pipelinerelated plugins allow reading arbitrary file controller sandbox bypass vulnerability sandbox bypass vulnerability o command execution vulnerability pipelinerelated plugins git client plugin missing hostname verification system command execution vulnerability pam authentication plugin missing permission check allowed obtaining limited information system configuration subversion plugin csrf vulnerability path traversal vulnerability allows reading arbitrary file xxe vulnerability stored x vulnerability stored x vulnerability matrix project plugin script security sandbox bypass stored x vulnerability single axis build tooltips stored x vulnerability stored x vulnerability multiple axis build tooltips matrix authorization strategy plugin stored x vulnerability incorrect permission check may allow accessing item docker common plugin o command execution vulnerability pipeline input step arbitrary file write vulnerability pipeline groovy sandbox bypass via default method parameter expression sensitive information disclosure vulnerability multiple pipelinerelated plugins allow reading arbitrary file controller sandbox bypass vulnerability implicitly allowlisted platform groovy file script security sandbox bypass script security sandbox bypass o command execution vulnerability pipelinerelated plugins credential binding plugin improper masking secret secret masked build without build step missing permission check allows validating secret file credential id configure system configure global setting path configure global security secure jenkins define allowed accessuse system configure credential configure credential provider type global tool configuration configure tool location automatic installers reload configuration disk discard loaded data memory reload everything file system useful modified config file directly disk manage plugins add remove disable enable plugins extend functionality jenkins update available system information display various environmental information assist troubleshooting system log system log capture output javautillogging output related jenkins load statistic check resource utilization see need computer build jenkins cli accessmanage jenkins shell script script console executes arbitrary script administrationtroubleshootingdiagnostics manage node add remove control monitor various node jenkins run job jenkins see version license information manage old data scrub configuration file remove remnant old plugins earlier version manage user createdeletemodify user log jenkins prepare shutdown stop executing new build system eventually shut safely	1.0		get	4.0	957.0	957.0	123.0
958	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/manage', 'http://192.168.56.103:8080/static/d69a1215/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.2']	http://192.168.56.103:8080/static/d69a1215/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.2	4.0	admin	manage jenkins build executor status master puter f xecutors manage jenkins correct dependency error plugins could loaded due unsatisfied dependency fix issue restart jenkins restore functionality provided plugins ant plugin version must update jenkins v v later run plugin new version jenkins available download changelog go plugin managerconfigure warning shown warning published following currently installed component jenkins library multiple security vulnerability jenkins earlier lts earlier denial service vulnerability bundled jetty multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier csrf vulnerability build trigger multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple vulnerability jenkins earlier lts earlier do vulnerability bundled xstream library multiple security vulnerability jenkins earlier lts earlier pipeline build step password parameter default value exposed github plugin nonconstant time webhook signature comparison email extension plugin script security sandbox bypass missing hostname validation credential plugin reflected x vulnerability stored x vulnerability certificate file read vulnerability pipeline multibranch o command execution vulnerability pipelinerelated plugins vulnerability multiple pipelinerelated plugins allow reading arbitrary file controller git plugin improper masking credential stored x vulnerability multiple scm plugins check controller file system lack authentication mechanism webhook stored x vulnerability token macro plugin xml external entity processing vulnerability mailer plugin csrf vulnerability missing permission check missing hostname validation timestamper stored x vulnerability junit plugin stored x vulnerability script security plugin sandbox bypass vulnerability sandbox bypass vulnerability stored x vulnerability csrf vulnerability script security sandbox bypass sandbox bypass vulnerability sandbox bypass vulnerability sandbox bypass vulnerability script security sandbox bypass sandbox bypass method pointer expression sandbox bypass vulnerability sandbox bypass type cast pipeline shared groovy library untrusted user modify pipeline library sandbox bypass vulnerability missing permission check vulnerability multiple pipelinerelated plugins allow reading arbitrary file controller sandbox bypass vulnerability sandbox bypass vulnerability o command execution vulnerability pipelinerelated plugins git client plugin missing hostname verification system command execution vulnerability pam authentication plugin missing permission check allowed obtaining limited information system configuration subversion plugin csrf vulnerability path traversal vulnerability allows reading arbitrary file xxe vulnerability stored x vulnerability stored x vulnerability matrix project plugin script security sandbox bypass stored x vulnerability single axis build tooltips stored x vulnerability stored x vulnerability multiple axis build tooltips matrix authorization strategy plugin stored x vulnerability incorrect permission check may allow accessing item docker common plugin o command execution vulnerability pipeline input step arbitrary file write vulnerability pipeline groovy sandbox bypass via default method parameter expression sensitive information disclosure vulnerability multiple pipelinerelated plugins allow reading arbitrary file controller sandbox bypass vulnerability implicitly allowlisted platform groovy file script security sandbox bypass script security sandbox bypass o command execution vulnerability pipelinerelated plugins credential binding plugin improper masking secret secret masked build without build step missing permission check allows validating secret file credential id configure system configure global setting path configure global security secure jenkins define allowed accessuse system configure credential configure credential provider type global tool configuration configure tool location automatic installers reload configuration disk discard loaded data memory reload everything file system useful modified config file directly disk manage plugins add remove disable enable plugins extend functionality jenkins update available system information display various environmental information assist troubleshooting system log system log capture output javautillogging output related jenkins load statistic check resource utilization see need computer build jenkins cli accessmanage jenkins shell script script console executes arbitrary script administrationtroubleshootingdiagnostics manage node add remove control monitor various node jenkins run job jenkins see version license information manage old data scrub configuration file remove remnant old plugins earlier version manage user createdeletemodify user log jenkins prepare shutdown stop executing new build system eventually shut safely	1.0		get	4.0	958.0	958.0	123.0
962	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/manage', 'http://192.168.56.103:8080/administrativemonitor/jenkins.diagnostics.uricheckencodingmonitor/checkuriencoding?value=%e5%9f%b7%e4%ba%8b']	http://192.168.56.103:8080/manage	3.0	admin	manage jenkins build executor status master puter f xecutors manage jenkins correct dependency error plugins could loaded due unsatisfied dependency fix issue restart jenkins restore functionality provided plugins ant plugin version must update jenkins v v later run plugin new version jenkins available download changelog go plugin managerconfigure warning shown warning published following currently installed component jenkins library multiple security vulnerability jenkins earlier lts earlier denial service vulnerability bundled jetty multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier csrf vulnerability build trigger multiple security vulnerability jenkins earlier lts earlier multiple security vulnerability jenkins earlier lts earlier multiple vulnerability jenkins earlier lts earlier do vulnerability bundled xstream library multiple security vulnerability jenkins earlier lts earlier pipeline build step password parameter default value exposed github plugin nonconstant time webhook signature comparison email extension plugin script security sandbox bypass missing hostname validation credential plugin reflected x vulnerability stored x vulnerability certificate file read vulnerability pipeline multibranch o command execution vulnerability pipelinerelated plugins vulnerability multiple pipelinerelated plugins allow reading arbitrary file controller git plugin improper masking credential stored x vulnerability multiple scm plugins check controller file system lack authentication mechanism webhook stored x vulnerability token macro plugin xml external entity processing vulnerability mailer plugin csrf vulnerability missing permission check missing hostname validation timestamper stored x vulnerability junit plugin stored x vulnerability script security plugin sandbox bypass vulnerability sandbox bypass vulnerability stored x vulnerability csrf vulnerability script security sandbox bypass sandbox bypass vulnerability sandbox bypass vulnerability sandbox bypass vulnerability script security sandbox bypass sandbox bypass method pointer expression sandbox bypass vulnerability sandbox bypass type cast pipeline shared groovy library untrusted user modify pipeline library sandbox bypass vulnerability missing permission check vulnerability multiple pipelinerelated plugins allow reading arbitrary file controller sandbox bypass vulnerability sandbox bypass vulnerability o command execution vulnerability pipelinerelated plugins git client plugin missing hostname verification system command execution vulnerability pam authentication plugin missing permission check allowed obtaining limited information system configuration subversion plugin csrf vulnerability path traversal vulnerability allows reading arbitrary file xxe vulnerability stored x vulnerability stored x vulnerability matrix project plugin script security sandbox bypass stored x vulnerability single axis build tooltips stored x vulnerability stored x vulnerability multiple axis build tooltips matrix authorization strategy plugin stored x vulnerability incorrect permission check may allow accessing item docker common plugin o command execution vulnerability pipeline input step arbitrary file write vulnerability pipeline groovy sandbox bypass via default method parameter expression sensitive information disclosure vulnerability multiple pipelinerelated plugins allow reading arbitrary file controller sandbox bypass vulnerability implicitly allowlisted platform groovy file script security sandbox bypass script security sandbox bypass o command execution vulnerability pipelinerelated plugins credential binding plugin improper masking secret secret masked build without build step missing permission check allows validating secret file credential id configure system configure global setting path configure global security secure jenkins define allowed accessuse system configure credential configure credential provider type global tool configuration configure tool location automatic installers reload configuration disk discard loaded data memory reload everything file system useful modified config file directly disk manage plugins add remove disable enable plugins extend functionality jenkins update available system information display various environmental information assist troubleshooting system log system log capture output javautillogging output related jenkins load statistic check resource utilization see need computer build jenkins cli accessmanage jenkins shell script script console executes arbitrary script administrationtroubleshootingdiagnostics manage node add remove control monitor various node jenkins run job jenkins see version license information manage old data scrub configuration file remove remnant old plugins earlier version manage user createdeletemodify user log jenkins prepare shutdown stop executing new build system eventually shut safely	1.0		get	4.0	962.0	962.0	124.0
143	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/view/all/newJob']	http://192.168.56.103:8080/view/all/newJob	3.0	admin	new item jenkins enter item name required field field empty please enter valid name please select item type standalone project create project selfcontained configuration history project toplevel grouped within folder freestyle project central feature jenkins jenkins build project combining scm build system even used something software build pipeline orchestrates longrunning activity span multiple build agent suitable building pipeline formerly known workflow andor organizing complex activity easily fit freestyle job type multiconfiguration project suitable project need large number different configuration testing multiple environment platformspecific build etc nested project create project category project hierarchy folder folder created manually automatically based repository folder creates container store nested item useful grouping thing together unlike view filter folder creates separate namespace multiple thing name long different folder github organization scan github organization user account repository matching defined marker multibranch pipeline creates set pipeline project according detected branch one scm repository want create new item existing use option copy ok	2.0		get	5.0	143.0	143.0	22.0
423	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/me/my-views/view/all/newJob', 'http://192.168.56.103:8080/user/user1']	http://192.168.56.103:8080/me/my-views/view/all/newJob	4.0	user1	new item jenkins user view enter item name required field field empty please enter valid name please select item type standalone project create project selfcontained configuration history project toplevel grouped within folder freestyle project central feature jenkins jenkins build project combining scm build system even used something software build pipeline orchestrates longrunning activity span multiple build agent suitable building pipeline formerly known workflow andor organizing complex activity easily fit freestyle job type multiconfiguration project suitable project need large number different configuration testing multiple environment platformspecific build etc nested project create project category project hierarchy folder folder created manually automatically based repository folder creates container store nested item useful grouping thing together unlike view filter folder creates separate namespace multiple thing name long different folder github organization scan github organization user account repository matching defined marker multibranch pipeline creates set pipeline project according detected branch one scm repository want create new item existing use option copy ok	2.0		get	5.0	423.0	423.0	61.0
429	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/me/my-views/view/all/newJob', 'http://192.168.56.103:8080/me/']	http://192.168.56.103:8080/me/my-views/view/all/newJob	4.0	user1	new item jenkins user view enter item name required field field empty please enter valid name please select item type standalone project create project selfcontained configuration history project toplevel grouped within folder freestyle project central feature jenkins jenkins build project combining scm build system even used something software build pipeline orchestrates longrunning activity span multiple build agent suitable building pipeline formerly known workflow andor organizing complex activity easily fit freestyle job type multiconfiguration project suitable project need large number different configuration testing multiple environment platformspecific build etc nested project create project category project hierarchy folder folder created manually automatically based repository folder creates container store nested item useful grouping thing together unlike view filter folder creates separate namespace multiple thing name long different folder github organization scan github organization user account repository matching defined marker multibranch pipeline creates set pipeline project according detected branch one scm repository want create new item existing use option copy ok	2.0		get	5.0	429.0	429.0	62.0
